Project URL,Branch Name,Run,Cover Version,Cover Runtime (minutes),Total Lines of Code,Coverable Lines of Code,Total Pitest Mutations,Existing Test Count,Existing Line Coverage,Existing Covered Pitest Mutations,Existing Pitest Test Strength,Diffblue Test Count,Diffblue Line Coverage,Diffblue Covered Pitest Mutations,Diffblue Pitest Test Strength,Combined Line Coverage,Combined Covered Pitest Mutations,Combined Pitest Test Strength
https://github.com/Diffblue-benchmarks/terrierteam-FinFlink,https://github.com/Diffblue-benchmarks/terrierteam-FinFlink/tree/diffblue-byom,,2025.10.02-RC2,32.11,1733,913,,0,0.00%,,,226,84.67%,,,84.67%,,
